Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.70257498548375,-1.92869861381126,-1.70259854902809,-0.22610006478317,-1.92869861381126
-1.12547358084967,-1.35159720917719,-1.12552428106889,-0.226072928108302,-1.35159720917719
-0.717382422131434,-0.943506050458954,-0.717395175625819,-0.226110874833135,-0.943506050458954
-0.23485008996306,-0.460973718290579,-0.234868040789432,-0.226105677501147,-0.460973718290579
