Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.66768272360793,-1.89380635193545,-1.66770053780179,-0.226105814133662,-1.89380635193545
-1.21031656407481,-1.43644019240233,-1.21036398628783,-0.226076206114496,-1.43644019240233
-0.758801319349171,-0.98492494767669,-0.758811006596578,-0.226113941080112,-0.98492494767669
-0.23149461799825,-0.457618246325769,-0.231505044918673,-0.226113201407096,-0.457618246325769
