Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.6697552331283,-1.89587886145582,-1.66976955995988,-0.226109301495939,-1.89587886145582
-1.242975953144,-1.46909958147152,-1.24299442396762,-0.226105157503902,-1.46909958147152
-0.760303274210402,-0.986426902537922,-0.760309949962727,-0.226116952575195,-0.986426902537922
-0.254484561547181,-0.4806081898747,-0.254495451180769,-0.226112738693931,-0.4806081898747
