Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.68416869330972,-1.91029232163723,-1.68417689051489,-0.226115431122342,-1.91029232163723
-1.2300918002462,-1.45621542857372,-1.23011174280879,-0.226103685764934,-1.45621542857372
-0.756646747075697,-0.982770375403216,-0.756690182265568,-0.226080193137647,-0.982770375403216
-0.466056961643801,-0.69218058997132,-0.466065604237219,-0.226114985734101,-0.69218058997132
