X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2092490178947,0,-22.2092490178947,0,-22.2092490178947,0,-22.2092490178947,0,-22.2092490178947,0
-22.1982701724126,0,-22.1982701724126,0,-22.1982701724126,0,-22.1982701724126,0,-22.1982701724126,0
-21.1223433151676,0.000124488461512194,-20.8808087145616,0.000113821380804973,-20.8698298690795,0.000114464074511239,22.8479328406079,0,-21.1223433151676,0.000125963967235364
-21.1113644696855,0.00015962328490037,-20.8698298690795,0.000137636515671313,-20.8588510235974,0.00013776234177587,,,-21.1113644696855,0.000161515227876938
-21.1003856242034,0.000204058502620645,-20.8588510235974,0.000165978752246659,-20.8478721781153,0.000166558542222268,,,-21.1003856242034,0.000206477116240099
-21.0894067787214,0.000260078501586886,-20.8478721781153,0.00020206860649332,-20.8368933326332,0.00019944954355937,,,-21.0894067787214,0.000263161095048991
-21.0784279332393,0.000330480257666683,-20.8368933326332,0.000242555443225135,-20.8259144871512,0.000238181669950449,,,-21.0784279332393,0.000334397291467716
-21.0674490877572,0.000418675834033493,-20.8259144871512,0.000290379425287503,-20.8149356416691,0.00028365928377124,,,-21.0674490877572,0.000423638210319338
-21.0564702422751,0.000528812332760042,-20.8149356416691,0.0003467114210336,-20.803956796187,0.00033753199504669,,,-21.0564702422751,0.000535080107411542
-21.045491396793,0.000665911574002794,-20.803956796187,0.000414683003188466,-20.7929779507049,0.000399862231282594,,,-21.045491396793,0.000673804324275637
-21.0345125513109,0.000836031919255737,-20.7929779507049,0.00049269565113357,-20.7819991052228,0.000472430297657379,,,-21.0345125513109,0.000845941029438562
-21.0235337058288,0.00104645476969925,-20.7819991052228,0.000583868153435084,-20.7710202597407,0.000556675414869994,,,-21.0235337058288,0.00105885792725276
-21.0125548603467,0.00130589834686246,-20.7710202597407,0.000690128988575108,-20.7600414142586,0.000654196827597739,,,-21.0125548603467,0.00132137657240455
-21.0015760148646,0.00162476138834969,-20.7600414142586,0.000813637820940256,-20.7490625687765,0.000767411141087489,,,-21.0015760148646,0.00164401895405638
-20.9905971693825,0.00207619895611847,-20.7490625687765,0.000958271343313584,-20.7380837232944,0.000897160300544712,,,-20.9905971693825,0.00210160114303445
-20.9796183239004,0.00263126490125689,-20.7380837232944,0.00112419124571486,-20.7271048778123,0.00104766502985608,,,-20.9796183239004,0.00266426316245709
-20.9686394784183,0.00325082067642308,-20.7271048778123,0.00131906195842851,-20.7161260323302,0.00121859623231921,,,-20.9686394784183,0.00329166946851047
-20.9576606329362,0.00400446360842111,-20.7161260323302,0.00154012578733601,-20.7051471868482,0.00141454646390309,,,-20.9576606329362,0.00405488533703319
-20.9466817874542,0.00491835260036817,-20.7051471868482,0.00179575912680713,-20.6941683413661,0.00163699406894301,,,-20.9466817874542,0.00498041211144283
-20.9357029419721,0.00602309962166719,-20.6941683413661,0.00208670521588094,-20.683189495884,0.00188961443937974,,,-20.9357029419721,0.00609926416984293
-20.92472409649,0.00735438983729197,-20.683189495884,0.00241895159518162,-20.6722106504019,0.00217647371213925,,,-20.92472409649,0.00744759782238672
-20.9137452510079,0.00901404911780118,-20.6722106504019,0.00279936846952724,-20.6612318049198,0.00249983617353956,,,-20.9137452510079,0.0091293230731189
-20.9027664055258,0.0110069191321168,-20.6612318049198,0.00322991568904911,-20.6502529594377,0.0028649723316072,,,-20.9027664055258,0.0111486816404511
-20.8917875600437,0.0133318945817547,-20.6502529594377,0.00372012687904602,-20.6392741139556,0.00327448954728338,,,-20.8917875600437,0.0135041234799883
-20.8808087145616,0.0161015001777899,-20.6392741139556,0.00427258568285603,-20.6282952684735,0.00373340778509123,,,-20.8808087145616,0.0163101617350169
-20.8698298690795,0.0193906058254651,-20.6282952684735,0.00489583382411911,-20.6173164229914,0.00424708750532858,,,-20.8698298690795,0.0196427064156476
-20.8588510235974,0.0232846249631302,-20.6173164229914,0.00559937662422294,-20.6063375775093,0.00481910294885264,,,-20.8588510235974,0.0235883660571528
-20.8478721781153,0.028000566811201,-20.6063375775093,0.00638748779751048,-20.5953587320272,0.00545515825573563,,,-20.8478721781153,0.0283691939599166
-20.8368933326332,0.0334422113415924,-20.5953587320272,0.00727033218983768,-20.5843798865452,0.00616262563434605,,,-20.8368933326332,0.0338842163283769
-20.8259144871512,0.0398284145545191,-20.5843798865452,0.00826181030220989,-20.5734010410631,0.00694363343379311,,,-20.8259144871512,0.040356975649757
-20.8149356416691,0.0473003272978292,-20.5734010410631,0.00936332365391857,-20.562422195581,0.00780557363059554,,,-20.8149356416691,0.047930698002634
-20.803956796187,0.0560750040757405,-20.562422195581,0.0105889449602095,-20.5514433500989,0.00875447274623282,,,-20.803956796187,0.0568272190739756
-20.7929779507049,0.0662271432319881,-20.5514433500989,0.0119496102244055,-20.5404645046168,0.00979826550439624,,,-20.7929779507049,0.0671197011144042
