X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2359001189378,0,-22.2359001189378,0,-22.2359001189378,0,-22.2359001189378,0,-22.2359001189378,0
-22.2249230211896,0,-22.2249230211896,0,-22.2249230211896,0,-22.2249230211896,0,-22.2249230211896,0
-21.1491674418664,0.00012481431500725,-20.907671291406,0.000104398693002105,-20.907671291406,0.000111012618970101,22.8360632351566,0,-21.1491674418664,0.000126095451077995
-21.1381903441182,0.000160028439301583,-20.8966941936578,0.000130606070429309,-20.8966941936578,0.000135966993297645,,,-21.1381903441182,0.000161671024977131
-21.12721324637,0.000204560447853783,-20.8857170959096,0.000158739226898949,-20.8857170959096,0.000164173914200083,,,-21.12721324637,0.000206660125029257
-21.1162361486218,0.000260698111959258,-20.8747399981614,0.000192430337285109,-20.8747399981614,0.000197692912617264,,,-21.1162361486218,0.000263374004983119
-21.1052590508736,0.000331242329307914,-20.8637629004132,0.000232666424647192,-20.8637629004132,0.000237409128934834,,,-21.1052590508736,0.000334642311883704
-21.0942819531254,0.000419609679586798,-20.852785802665,0.000280586800472885,-20.852785802665,0.000284332302554747,,,-21.0942819531254,0.000423916694340041
-21.0833048553772,0.000529952432555142,-20.8418087049169,0.000339111039685785,-20.8418087049169,0.000340401224275519,,,-21.0833048553772,0.000535392042403465
-21.072327757629,0.000667298280770227,-20.8308316071687,0.000406977789352897,-20.8308316071687,0.000405556439081746,,,-21.072327757629,0.000674147654557127
-21.0613506598808,0.00083771221070725,-20.8198545094205,0.000488912692508338,-20.8198545094205,0.000482579654031194,,,-21.0613506598808,0.000846310770335429
-21.0503735621326,0.00104848303993418,-20.8088774116723,0.000583921146869415,-20.8088774116723,0.000571950310403086,,,-21.0503735621326,0.00105924502217913
-21.0393964643844,0.00130833722350459,-20.7979003139241,0.000695630616070573,-20.7979003139241,0.000676076726976052,,,-21.0393964643844,0.00132176643640883
-21.0284193666362,0.00174870508149622,-20.7869232161759,0.000830258975661068,-20.7869232161759,0.000798595253112032,,,-21.0284193666362,0.00176843762649534
-21.017442268888,0.00217405123046164,-20.7759461184277,0.000984476017688005,-20.7759461184277,0.000939179771055686,,,-21.017442268888,0.00219865278287849
-21.0064651711398,0.00269492266768977,-20.7649690206795,0.00116444311957729,-20.7649690206795,0.00110163382964319,,,-21.0064651711398,0.00272550685775871
-20.9954880733916,0.00345144232183255,-20.7539919229313,0.0013758516973585,-20.7539919229313,0.00128972296873573,,,-20.9954880733916,0.0034930256147821
-20.9845109756434,0.00425931453273252,-20.7430148251831,0.00161954542553886,-20.7430148251831,0.00150508505921698,,,-20.9845109756434,0.00431088408911104
-20.9735338778952,0.00524116086715634,-20.7320377274349,0.00190173917678415,-20.7320377274349,0.00175189674621139,,,-20.9735338778952,0.00530493860820618
-20.962556780147,0.00643080925076236,-20.7210606296867,0.00222765922846276,-20.7210606296867,0.00203396601943661,,,-20.962556780147,0.00650946821817783
-20.9515796823988,0.00786784572481696,-20.7100835319385,0.00260309610149165,-20.7100835319385,0.0023554373260488,,,-20.9515796823988,0.00796459168907509
-20.9406025846506,0.00959842235320358,-20.6991064341903,0.00303657140275963,-20.6991064341903,0.00272172183800253,,,-20.9406025846506,0.00971708802540252
-20.9296254869024,0.0116761446290611,-20.6881293364421,0.00353146054671883,-20.6881293364421,0.00313609059651141,,,-20.9296254869024,0.01182129798473
-20.9186483891542,0.0141630397725495,-20.6771522386939,0.00409715804375093,-20.6771522386939,0.00360448456662379,,,-20.9186483891542,0.0143401080916395
-20.907671291406,0.017130605932531,-20.6661751409457,0.00474609448929463,-20.6661751409457,0.00413428464173303,,,-20.907671291406,0.0173460172445032
-20.8966941936578,0.0207788808622389,-20.6551980431975,0.00548064203147447,-20.6551980431975,0.00472839051766184,,,-20.8966941936578,0.0210454539259658
-20.8857170959096,0.0249991598076865,-20.6442209454493,0.00631392876830692,-20.6442209454493,0.00539454800611408,,,-20.8857170959096,0.0253220729487856
-20.8747399981614,0.0299918911665108,-20.6332438477011,0.00725680313984144,-20.6332438477011,0.00613947822697002,,,-20.8747399981614,0.0303820144164132
-20.8637629004132,0.0358806270535183,-20.6222667499529,0.00832094592569646,-20.6222667499529,0.00697025329329851,,,-20.8637629004132,0.0363507026071004
-20.852785802665,0.0428052012624462,-20.6112896522047,0.00951888450593108,-20.6112896522047,0.00789427906117964,,,-20.852785802665,0.0433701203654738
-20.8418087049169,0.0509824282398157,-20.6003125544565,0.0108662487748169,-20.6003125544565,0.00892022072458668,,,-20.8418087049169,0.051661940503777
-20.8308316071687,0.060487620925762,-20.5893354567083,0.0123756781993661,-20.5893354567083,0.0100555022522129,,,-20.8308316071687,0.0613001551541967
-20.8198545094205,0.0716247830108824,-20.5783583589601,0.0140601345849124,-20.5783583589601,0.0113073143172165,,,-20.8198545094205,0.0725962753574219
-20.8088774116723,0.0845136459672397,-20.5673812612119,0.0159373565526259,-20.5673812612119,0.0126849657635211,,,-20.8088774116723,0.0856695174245122
-20.7979003139241,0.0994468021823997,-20.5564041634637,0.0180241273615488,-20.5564041634637,0.0141971161576477,,,-20.7979003139241,0.100818509525446
-20.7869232161759,0.11681476703713,-20.5454270657155,0.0203401025928985,-20.5454270657155,0.0158535111323918,,,-20.7869232161759,0.118443621265903
-20.7759461184277,0.136714608886149,-20.5344499679674,0.022902073948567,-20.5344499679674,0.0176622584251938,,,-20.7759461184277,0.138638264674892
-20.7649690206795,0.159568403118578,-20.5234728702191,0.0257313580248935,-20.5234728702191,0.0196330853151703,,,-20.7649690206795,0.161834480067798
-20.7539919229313,0.185795461148952,-20.512495772471,0.0288416397003392,-20.512495772471,0.0217725751192703,,,-20.7539919229313,0.188461035815046
-20.7430148251831,0.215686574460885,-20.5015186747228,0.0322564717395436,-20.5015186747228,0.0240907617887719,,,-20.7430148251831,0.218811204945641
-20.7320377274349,0.249712152465846,-20.4905415769746,0.0359987522222653,-20.4905415769746,0.0265968902324139,,,-20.7320377274349,0.253365788388842
-20.7210606296867,0.288329620897452,-20.4795644792264,0.0400877294509862,-20.4795644792264,0.0292989530319017,,,-20.7210606296867,0.292591246145351
-20.7100835319385,0.332029333104019,-20.4685873814782,0.0445421351929813,-20.4685873814782,0.0322036158100952,,,-20.7100835319385,0.33698786653156
-20.6991064341903,0.38139288674304,-20.45761028373,0.0493850101316023,-20.45761028373,0.0353191561186473,,,-20.6991064341903,0.387151179983802
-20.6881293364421,0.436875047914692,-20.4466331859818,0.0546374245491891,-20.4466331859818,0.0386525306027195,,,-20.6881293364421,0.443542599057923
-20.6771522386939,0.499108511484536,-20.4356560882336,0.0603225681512635,-20.4356560882336,0.0422111184998056,,,-20.6771522386939,0.506810154094911
-20.6661751409457,0.568827565320048,-20.4246789904854,0.0664589940578105,-20.4246789904854,0.0459999857740172,,,-20.6661751409457,0.577707944451076
-20.6551980431975,0.646475139913854,-20.4137018927372,0.0730646783607105,-20.4137018927372,0.0500230168175531,,,-20.6551980431975,0.65668417246299
-20.6442209454493,0.732813793919188,-20.402724794989,0.0801625695128136,-20.402724794989,0.0542865582518892,,,-20.6442209454493,0.744522270693609
-20.6332438477011,0.82853696860313,-20.3917476972408,0.0877718728538877,-20.3917476972408,0.0587944820423929,,,-20.6332438477011,0.841933249969942
-20.6222667499529,0.934356485319841,-20.3807705994926,0.0959059707886219,-20.3807705994926,0.063546685482577,,,-20.6222667499529,0.949647684538835
-20.6112896522047,1.05099817245995,-20.3697935017444,0.104582568593944,-20.3697935017444,0.0685461984038507,,,-20.6112896522047,1.06841133602706
-20.6003125544565,1.17925521577125,-20.3588164039962,0.113814428582901,-20.3588164039962,0.0737919219663437,,,-20.6003125544565,1.19904168527065
-20.5893354567083,1.31982403742001,-20.347839306248,0.123618630105635,-20.347839306248,0.0792858758258483,,,-20.5893354567083,1.34225521787159
-20.5783583589601,1.47338643315334,-20.3368622084998,0.134004719927993,-20.3368622084998,0.0850257440924527,,,-20.5783583589601,1.49875388205547
-20.5673812612119,1.64071606200438,-20.3258851107516,0.144982497869593,-20.3258851107516,0.0910089534128747,,,-20.5673812612119,1.66933838432053
-20.5564041634637,1.82252530250203,-20.3149080130034,0.156557461559662,-20.3149080130034,0.0972304474997525,,,-20.5564041634637,1.85474654602122
