Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.37278157788257,-7.97259918976647,-1.37279461998472,-6.59980456978175,-7.97259918976647
-0.910369642538488,-7.51018725442238,-0.910501155933554,-6.59968609848883,-7.51018725442238
-0.209097772494922,-6.80891538437882,-0.209097807698232,-6.59981757668059,-6.80891538437882
