Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.37579688817624,-7.97561450006014,-1.37579944199861,-6.59981505806153,-7.97561450006014
-0.888685035440382,-7.48850264732428,-0.888686431896313,-6.59981621542796,-7.48850264732428
-0.470395717951347,-7.07021332983524,-0.470395773450157,-6.59981755638508,-7.07021332983524
