Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.70125648712402,-1.92738011545153,-1.70128598768956,-0.226094127761969,-1.92738011545153
-1.20740736553793,-1.43353099386545,-1.20741207398931,-0.22611891987614,-1.43353099386545
-0.74004491264522,-0.96616854097274,-0.740054543678342,-0.226113997294397,-0.96616854097274
