Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.68118154417798,-1.9073051725055,-1.68118641217545,-0.226118760330056,-1.9073051725055
-1.22263417965036,-1.44875780797788,-1.22267119585408,-0.226086612123797,-1.44875780797788
-0.871396623663821,-1.09752025199134,-0.871420825515275,-0.226099426476065,-1.09752025199134
-0.283470989672254,-0.509594617999773,-0.283480399805257,-0.226114218194517,-0.509594617999773
