Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.80439950051604,-28.9250615547381,-2.10530250031184,-26.8197590544262,-28.9250615547381
-1.0929640617641,-28.2136261159861,-1.39374880285745,-26.8198773131287,-28.2136261159861
-0.772358745217534,-27.8930207994396,-1.07327335626808,-26.8197474431715,-27.8930207994396
0.0408498193455549,-27.0798122348765,-1.9371231457192,-25.1426890891573,-27.0798122348765
1.23104971850026,-25.8896123357218,-0.747220909833573,-25.1423914258882,-25.8896123357218
