Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.37806822285614,-7.97788583474003,-1.37807008889184,-6.59981574584819,-7.97788583474003
-0.871804405103938,-7.47162201698783,-0.871811580094824,-6.59981043689301,-7.47162201698783
-0.42831603367551,-7.0281336455594,-0.428316954535878,-6.59981669102353,-7.0281336455594
