Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.77470184374165,-28.8953638979637,-2.07560573865078,-26.8197581593129,-28.8953638979637
-1.19325166422536,-28.3139137184474,-1.49419934009524,-26.8197143783522,-28.3139137184474
-0.574893591273256,-27.6955556454953,-0.875676263977337,-26.819879381518,-27.6955556454953
1.05579351050892,-26.0648685437131,-0.922492718428183,-25.1423758252849,-26.0648685437131
1.48818180579029,-25.6324802484317,-0.489998798075972,-25.1424814503558,-25.6324802484317
