X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.1865503702944,0,-22.1865503702944,0,-22.1865503702944,0,-22.1865503702944,0,-22.1865503702944,0
-22.1755706595984,0,-22.1755706595984,0,-22.1755706595984,0,-22.1755706595984,0,-22.1755706595984,0
-21.0995590113879,0.000124284876987159,-20.8580053760754,0.000111516471517168,-20.8470256653793,0.000113037108332046,22.8412431941059,0,-21.0995590113879,0.000125470878056573
-21.0885793006919,0.000159368486739086,-20.8470256653793,0.00013543678898563,-20.8360459546833,0.00013639537334292,,,-21.0885793006919,0.000160889276720019
-21.0775995899959,0.000203740661564095,-20.8360459546833,0.00016403957983299,-20.8250662439873,0.000165311504456921,,,-21.0775995899959,0.000205684877532729
-21.0666198792998,0.000259683332758166,-20.8250662439873,0.000201330921772593,-20.8140865332912,0.000198461029512323,,,-21.0666198792998,0.000262161387351984
-21.0556401686038,0.000329990579185459,-20.8140865332912,0.000242773195863608,-20.8031068225952,0.000238180618853914,,,-21.0556401686038,0.000333139547823462
-21.0446604579078,0.00041807106218625,-20.8031068225952,0.000293386432036748,-20.7921271118992,0.000285027142089405,,,-21.0446604579078,0.000422060547784689
-21.0336807472118,0.000528067908123856,-20.7921271118992,0.000353588875606311,-20.7811474012032,0.000339500453151799,,,-21.0336807472118,0.000533107049803362
-21.0227010365157,0.000664998313215317,-20.7811474012032,0.000423281432774755,-20.7701676905072,0.000403293307040891,,,-21.0227010365157,0.000671344127201306
-21.0117213258197,0.000834915287649315,-20.7701676905072,0.000505399308181008,-20.7591879798111,0.000477784471327064,,,-21.0117213258197,0.000842882551632082
-21.0007416151237,0.00110542510229866,-20.7591879798111,0.000601892916217713,-20.7482082691151,0.000565228702395352,,,-21.0007416151237,0.00111690954121034
-20.9897619044277,0.00144195593707799,-20.7482082691151,0.00071663206983443,-20.7372285584191,0.000666790607486175,,,-20.9897619044277,0.00145785693700674
