Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.68042419155527,-1.90654781988279,-1.68043105761335,-0.226116762269438,-1.90654781988279
-1.02624127995395,-1.25236490828147,-1.02624547240839,-0.226119435873079,-1.25236490828147
-0.68691191715651,-0.913035545484029,-0.686965907714574,-0.226069637769455,-0.913035545484029
