Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.808759232542,-28.929421286764,-2.11035125245483,-26.8190700343092,-28.929421286764
-1.35367655905706,-28.4743386132791,-1.65474687387475,-26.8195917394043,-28.4743386132791
-0.693329627478239,-27.8139916817003,-0.994917675707125,-26.8190740059931,-27.8139916817003
0.0737330013531841,-27.0469290528689,-1.90452236835132,-25.1424066845175,-27.0469290528689
1.00851464261192,-26.1121474116101,-0.969763785985157,-25.142383625625,-26.1121474116101
