X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2418833579259,0,-22.2418833579259,0,-22.2418833579259,0,-22.2418833579259,0,-22.2418833579259,0
-22.2309063775451,0,-22.2309063775451,0,-22.2309063775451,0,-22.2309063775451,0,-22.2309063775451,0
-21.1551623002292,0.00012396176885446,-20.9246457122329,0.000111400318477351,-20.9246457122329,0.000110730145078541,22.8625290266786,0,-21.1551623002292,0.00012576779402889
-21.1441853198484,0.000158934517867158,-20.9136687318521,0.000135376769565876,-20.9136687318521,0.000134016267538179,,,-21.1441853198484,0.000161250068403477
-21.1332083394676,0.000203161048184535,-20.9026917514714,0.000164065661968116,-20.9026917514714,0.000161741940071549,,,-21.1332083394676,0.000206120944375719
-21.1222313590869,0.00025891333145495,-20.8917147710906,0.000198294092298577,-20.8917147710906,0.000194654159063067,,,-21.1222313590869,0.000262685494428455
-21.1112543787061,0.000328972907201701,-20.8807377907098,0.000239013858021688,-20.8807377907098,0.000233605526171013,,,-21.1112543787061,0.000333765782921384
-21.1002773983253,0.000416732723856384,-20.869760810329,0.000287316323924081,-20.869760810329,0.000279565414934375,,,-21.1002773983253,0.000422804190867934
-21.0893004179445,0.000526316309961027,-20.8587838299483,0.000345821233635971,-20.8587838299483,0.000334383892604631,,,-21.0893004179445,0.000533984323367793
-21.0783234375638,0.000662716531656225,-20.8478068495675,0.000413589433577768,-20.8478068495675,0.000398007089569476,,,-21.0783234375638,0.000672371788682179
-21.067346457183,0.000831956333108197,-20.8368298691867,0.000495050800300973,-20.8368298691867,0.000473150000873965,,,-21.067346457183,0.000844077280522101
-21.0563694768022,0.00104127396960537,-20.8258528888059,0.000589073236765891,-20.8258528888059,0.000560133470388077,,,-21.0563694768022,0.00105644450984502
-21.0453924964214,0.00129933531798234,-20.8148759084252,0.000700899722501952,-20.8148759084252,0.00066205527450107,,,-21.0453924964214,0.00131826560847422
-21.0344155160407,0.00173763781627672,-20.8038989280444,0.00082981512239018,-20.8038989280444,0.000779552250801264,,,-21.0344155160407,0.00176449942611487
-21.0234385356599,0.00216031979356702,-20.7929219476636,0.00098144630209579,-20.7929219476636,0.000916085466671985,,,-21.0234385356599,0.00219377559854368
-21.0124615552791,0.00267793731864401,-20.7819449672828,0.00115610172724166,-20.7819449672828,0.0010728855815084,,,-21.0124615552791,0.00271948583410324
-21.0014845748983,0.00330984198671151,-20.7709679869021,0.00135833955549804,-20.7709679869021,0.00125313412912963,,,-21.0014845748983,0.00336129199319205
-20.9905075945176,0.00407886695403212,-20.7599910065213,0.00159187157953513,-20.7599910065213,0.00145973111017801,,,-20.9905075945176,0.00414239457433184
-20.9795306141368,0.00501185155673991,-20.7490140261405,0.001862595550327,-20.7490140261405,0.00169650422590832,,,-20.9795306141368,0.00509006624605137
-20.968553633756,0.00626070805289791,-20.7380370457597,0.00217194433274944,-20.7380370457597,0.00196573304509862,,,-20.968553633756,0.00636057189909203
-20.9575766533752,0.00765512028693839,-20.727060065379,0.00252807489620711,-20.727060065379,0.00227234238354501,,,-20.9575766533752,0.00777758937510767
-20.9465996729945,0.0093331722153436,-20.7160830849982,0.00293525350281559,-20.7160830849982,0.0026199159941434,,,-20.9465996729945,0.00948294427527971
-20.9356226926137,0.0113463739181468,-20.7051061046174,0.00339760141671205,-20.7051061046174,0.00301193013557452,,,-20.9356226926137,0.0115290256583673
-20.9246457122329,0.0137542642364727,-20.6941291242366,0.00392307536911066,-20.6941291242366,0.00345357227865756,,,-20.9246457122329,0.0139763947000286
-20.9136687318521,0.0166253980695054,-20.6831521438559,0.00451870703214061,-20.6831521438559,0.00394970077365681,,,-20.9136687318521,0.0168947911066094
-20.9026917514714,0.0200384057739429,-20.6721751634751,0.00519207597077783,-20.6721751634751,0.00450544681438455,,,-20.9026917514714,0.0203642133759826
-20.8917147710906,0.0240831207740505,-20.6611981830943,0.00595490955674125,-20.6611981830943,0.00512770657573429,,,-20.8917147710906,0.0244760690254122
