X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2090253403229,0,-22.2090253403229,0,-22.2090253403229,0,-22.2090253403229,0,-22.2090253403229,0
-22.1980472585836,0,-22.1980472585836,0,-22.1980472585836,0,-22.1980472585836,0,-22.1980472585836,0
-21.1221952481334,0.000124213974223629,-20.8696993681298,0.000111287722255791,-20.8806774498691,0.000105620631945562,22.8560001994527,0,-21.1221952481334,0.000125673221461889
-21.1112171663941,0.000159265819464314,-20.8587212863905,0.000134196484445313,-20.8696993681298,0.00012729826922883,,,-21.1112171663941,0.000161136850551236
-21.1002390846548,0.000203594571065581,-20.8477432046512,0.000161384390129145,-20.8587212863905,0.00015299229300768,,,-21.1002390846548,0.000205986369713109
-21.0892610029155,0.000259478450156818,-20.8367651229119,0.000196411171492883,-20.8477432046512,0.000183355169206131,,,-21.0892610029155,0.000262526764278848
-21.0782829211763,0.000329706786691745,-20.8257870411726,0.000235183108612576,-20.8367651229119,0.000220317933923743,,,-21.0782829211763,0.000333580132834341
-21.067304839437,0.00041768219997144,-20.8148089594334,0.000280876516270547,-20.8257870411726,0.000262672556528043,,,-21.067304839437,0.000422589068144593
-21.0563267576977,0.000527540173709925,-20.8038308776941,0.000334580206466659,-20.8148089594334,0.000312305212227539,,,-21.0563267576977,0.000533737636969346
-21.0453486759584,0.000664288291440952,-20.7928527959548,0.000398890708082597,-20.8038308776941,0.00037029506620966,,,-21.0453486759584,0.000672092251186646
-21.0343705942191,0.000833967539472285,-20.7818747142155,0.000472857405334133,-20.7928527959548,0.000438447831529968,,,-21.0343705942191,0.000843764865710175
-21.0233925124798,0.00104383819848392,-20.7708966324762,0.000560817170504156,-20.7818747142155,0.00051708349909898,,,-21.0233925124798,0.00105610105391423
-21.0124144307405,0.00130259292050365,-20.7599185507369,0.000661646291400869,-20.7708966324762,0.000608812384333585,,,-21.0124144307405,0.0013178955878058
-21.0014363490012,0.00162059961311715,-20.7489404689976,0.000780528683798974,-20.7599185507369,0.000714199853600806,,,-21.0014363490012,0.00163963817560215
-20.990458267262,0.0020101767136534,-20.7379623872583,0.000916537134705227,-20.7489404689976,0.000836287630134478,,,-20.990458267262,0.00203379196979626
-20.9794801855227,0.00248590331766647,-20.7269843055191,0.00107364808526351,-20.7379623872583,0.000975907924517616,,,-20.9794801855227,0.00251510733898179
-20.9685021037834,0.00318590258027237,-20.7160062237798,0.00125468035441237,-20.7269843055191,0.00113583489231335,,,-20.9685021037834,0.00322498962612
-20.9575240220441,0.00392261018925961,-20.7050281420405,0.0014627568593502,-20.7160062237798,0.00131850406442863,,,-20.9575240220441,0.0039708202698294
