Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.37572122992717,-7.97553884181106,-1.37572155730978,-6.59981728450128,-7.97553884181106
-1.03611678363222,-7.63593439551612,-1.03611731410876,-6.59981708140736,-7.63593439551612
-0.526875620385982,-7.12669323226988,-0.526876123969959,-6.59981710829992,-7.12669323226988
