Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.3747744665632,-7.97459207844709,-1.3747933677832,-6.5997987106639,-7.97459207844709
-0.918747302483345,-7.51856491436724,-0.918747502458574,-6.59981741190867,-7.51856491436724
-0.425849305180359,-7.02566691706425,-0.425851750464191,-6.59981516660006,-7.02566691706425
