X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.1887163964153,0,-22.1887163964153,0,-22.1887163964153,0,-22.1887163964153,0,-22.1887163964153,0
-22.1777383449301,0,-22.1777383449301,0,-22.1777383449301,0,-22.1777383449301,0,-22.1777383449301,0
-21.1018892993787,0.000124404304165555,-20.8713502181891,0.000102960756279268,-20.8603721667038,0.000111195995168931,22.8652068989217,0,-21.1018892993787,0.000125985030704723
-21.0909112478934,0.000159509639930296,-20.8603721667038,0.000125014990638221,-20.8493941152186,0.000134707407185889,,,-21.0909112478934,0.000161536427691237
-21.0799331964082,0.000203905978561504,-20.8493941152186,0.000152267634541454,-20.8384160637334,0.000162172581449822,,,-21.0799331964082,0.000206496882421055
-21.068955144923,0.000259874987272312,-20.8384160637334,0.000183943365923205,-20.8274380122482,0.000195235621306238,,,-21.068955144923,0.000263177053804518
-21.0579770934378,0.000330210211381555,-20.8274380122482,0.000222849507977888,-20.816459960763,0.000233773538920071,,,-21.0579770934378,0.000334405982967888
-21.0469990419526,0.000418319407763819,-20.816459960763,0.000267862501498544,-20.8054819092777,0.000279141146795349,,,-21.0469990419526,0.000423634726989605
-21.0360209904673,0.000528344298693677,-20.8054819092777,0.000321113742435016,-20.7945038577925,0.000332389982457422,,,-21.0360209904673,0.000535057634380617
-21.0250429389821,0.000665300015214365,-20.7945038577925,0.000383934553734304,-20.7835258063073,0.00039470351831111,,,-21.0250429389821,0.00067375356027145
-21.0140648874969,0.000835236640769386,-20.7835258063073,0.000457837666475232,-20.7725477548221,0.000468095995204576,,,-21.0140648874969,0.000845849462676201
-21.0030868360117,0.00104542537988403,-20.7725477548221,0.000546244785800632,-20.7615697033369,0.00055349821013883,,,-21.0030868360117,0.00105870893670136
-20.9921087845265,0.00142687356537194,-20.7615697033369,0.000649822310440711,-20.7505916518517,0.000652019904381451,,,-20.9921087845265,0.00144587817850058
-20.9811307330413,0.00177987343468866,-20.7505916518517,0.000769230849479839,-20.7396136003664,0.000766651018563304,,,-20.9811307330413,0.00180361009165434
-20.970152681556,0.00221368550852834,-20.7396136003664,0.000910011788510379,-20.7286355488812,0.000898310162858029,,,-20.970152681556,0.00224324633013282
-20.9591746300708,0.00274515384688963,-20.7286355488812,0.00107194280892834,-20.717657497396,0.00104975896832288,,,-20.9591746300708,0.0027818610148572
-20.9481965785856,0.00339423751708858,-20.717657497396,0.00125952133092425,-20.7066794459108,0.00122414131092058,,,-20.9481965785856,0.00343968645164904
-20.9372185271004,0.00418449803169581,-20.7066794459108,0.00147802758555623,-20.6957013944256,0.00142299815748358,,,-20.9372185271004,0.00424060748186786
-20.9262404756152,0.00514364446841168,-20.6957013944256,0.00172824704729508,-20.6847233429404,0.00164979536062957,,,-20.9262404756152,0.00521271437033455
-20.9152624241299,0.00630413936858361,-20.6847233429404,0.00201587206731742,-20.6737452914551,0.00190835513634534,,,-20.9152624241299,0.00638891738253797
-20.9042843726447,0.00776293348756114,-20.6737452914551,0.00234718943987389,-20.6627672399699,0.00220176211803048,,,-20.9042843726447,0.00786927196325752
-20.8933063211595,0.00946260497649255,-20.6627672399699,0.00272678529391564,-20.6517891884847,0.00253294229782765,,,-20.8933063211595,0.00959253365771157
-20.8823282696743,0.0115009610248728,-20.6517891884847,0.00315806385382537,-20.6408111369995,0.0029064396706641,,,-20.8823282696743,0.0116592640992793
-20.8713502181891,0.0139974022221284,-20.6408111369995,0.00364888795567423,-20.6298330855142,0.00332648361078953,,,-20.8713502181891,0.0141922275932821
-20.8603721667038,0.0169186118406879,-20.6298330855142,0.00420608275738833,-20.618855034029,0.00379756035300987,,,-20.8603721667038,0.017154822826495
-20.8493941152186,0.0204513598071265,-20.618855034029,0.00483705294371455,-20.6078769825438,0.00432611249839882,,,-20.8493941152186,0.0207383348488539
-20.8384160637334,0.0245824942238634,-20.6078769825438,0.00555422908461467,-20.5968989310586,0.00491419020617063,,,-20.8384160637334,0.0249286101712365
-20.8274380122482,0.0295239521908343,-20.5968989310586,0.00635864063231386,-20.5859208795734,0.00556835435680571,,,-20.8274380122482,0.0299420373201184
-20.816459960763,0.0352908121231043,-20.5859208795734,0.00726306099885903,-20.5749428280882,0.00629486534309465,,,-20.816459960763,0.0357924481635229
-20.8054819092777,0.0420645419698944,-20.5749428280882,0.00828003431655824,-20.5639647766029,0.0070979965286791,,,-20.8054819092777,0.0426647968591248
-20.7945038577925,0.0499966227905801,-20.5639647766029,0.0094158707213488,-20.5529867251177,0.00798422353030108,,,-20.7945038577925,0.0507129473267719
-20.7835258063073,0.0592567593824297,-20.5529867251177,0.0106839518608172,-20.5420086736325,0.00896040940861796,,,-20.7835258063073,0.060109300567216
-20.7725477548221,0.0700934007856898,-20.5420086736325,0.012098826357305,-20.5310306221473,0.0100312222003433,,,-20.7725477548221,0.071107741566695
-20.7615697033369,0.0826746973710595,-20.5310306221473,0.0136690886143644,-20.5200525706621,0.0112045275325564,,,-20.7615697033369,0.083878017891639
-20.7505916518517,0.0971781473697981,-20.5200525706621,0.0154126445570781,-20.5090745191768,0.0124850104084169,,,-20.7505916518517,0.0985993981236595
-20.7396136003664,0.113967288988246,-20.5090745191768,0.0173394443897353,-20.4980964676916,0.013879773882733,,,-20.7396136003664,0.11564395179532
-20.7286355488812,0.133223792202046,-20.4980964676916,0.0194663275363646,-20.4871184162064,0.0153963205451798,,,-20.7286355488812,0.135194045173833
-20.717657497396,0.155304089350315,-20.4871184162064,0.0218113144094338,-20.4761403647212,0.017039987964274,,,-20.717657497396,0.157613369649562
-20.7066794459108,0.180605028761328,-20.4761403647212,0.0243887745651789,-20.465162313236,0.018816223387043,,,-20.7066794459108,0.183307197657805
-20.6957013944256,0.209390775060371,-20.465162313236,0.0272132622511449,-20.4541842617508,0.0207328723340946,,,-20.6957013944256,0.21254202026515
-20.6847233429404,0.242102420565633,-20.4541842617508,0.0303063648785039,-20.4432062102655,0.0227951693910673,,,-20.6847233429404,0.24576808799358
-20.6737452914551,0.279223428351557,-20.4432062102655,0.0336841440107669,-20.4322281587803,0.0250081163575468,,,-20.6737452914551,0.283478972927776
-20.6627672399699,0.321163072068306,-20.4322281587803,0.037362933268893,-20.4212501072951,0.0273790763118933,,,-20.6627672399699,0.326091619480252
-20.6517891884847,0.368348788733861,-20.4212501072951,0.0413657663584492,-20.4102720558099,0.0299121825758041,,,-20.6517891884847,0.374039794885514
-20.6408111369995,0.421336686115884,-20.4102720558099,0.0457096264618258,-20.3992940043247,0.0326129067807433,,,-20.6408111369995,0.427892013742223
-20.6298330855142,0.480663854913795,-20.3992940043247,0.0504143071972702,-20.3883159528394,0.0354847369707016,,,-20.6298330855142,0.488196421281973
-20.618855034029,0.546892315796951,-20.3883159528394,0.055496680354986,-20.3773379013542,0.0385338422621011,,,-20.618855034029,0.555526929093675
-20.6078769825438,0.620723682387874,-20.3773379013542,0.0609807790668985,-20.366359849869,0.0417635467808199,,,-20.6078769825438,0.630604023970887
-20.5968989310586,0.702562284591733,-20.366359849869,0.0668839393051095,-20.3553817983838,0.0451756908050326,,,-20.5968989310586,0.713835115430218
-20.5859208795734,0.79312269866829,-20.3553817983838,0.073223854146199,-20.3444037468986,0.0487743596470605,,,-20.5859208795734,0.805954114023955
-20.5749428280882,0.893100867456402,-20.3444037468986,0.0800213048974785,-20.3334256954134,0.0525633118303615,,,-20.5749428280882,0.907675767116055
-20.5639647766029,1.00304384208312,-20.3334256954134,0.0872974550327945,-20.3224476439281,0.0565424235725839,,,-20.5639647766029,1.01955770933314
-20.5529867251177,1.12365049618703,-20.3224476439281,0.0950664845089762,-20.3114695924429,0.0607156675739113,,,-20.5529867251177,1.14231867157815
-20.5420086736325,1.25563308460345,-20.3114695924429,0.103350180917279,-20.3004915409577,0.0650832146743288,,,-20.5420086736325,1.27669232036938
-20.5310306221473,1.39954083683505,-20.3004915409577,0.112163884986473,-20.2895134894725,0.0696453631163892,,,-20.5310306221473,1.42324114764976
-20.5200525706621,1.55611683730818,-20.2895134894725,0.121523924261399,-20.2785354379873,0.0744028395547315,,,-20.5200525706621,1.58273400939781
-20.5090745191768,1.72588504871103,-20.2785354379873,0.131445827722569,-20.267557386502,0.0793551737435232,,,-20.5090745191768,1.75570950350918
-20.4980964676916,1.9094929597119,-20.267557386502,0.141943644527256,-20.2565793350168,0.0845027752823502,,,-20.4980964676916,1.94283906113099
-20.4871184162064,2.10757272847916,-20.2565793350168,0.153033267950224,-20.2456012835316,0.0898414786583888,,,-20.4871184162064,2.14478036343377
-20.4761403647212,2.32062262691203,-20.2456012835316,0.164719903192676,-20.2346232320464,0.0953733990290176,,,-20.4761403647212,2.36205138944149
-20.465162313236,2.5490877888917,-20.2346232320464,0.177019917478311,-20.2236451805612,0.101095296000231,,,-20.465162313236,2.59511727452988
-20.4541842617508,2.79352612404181,-20.2236451805612,0.189941200993245,-20.2126671290759,0.107005690155509,,,-20.4541842617508,2.84456536125441
-20.4432062102655,3.05429820812059,-20.2126671290759,0.203490903094875,-20.2016890775907,0.113100874920671,,,-20.4432062102655,3.11077752152243
-20.4322281587803,3.33169468297548,-20.2016890775907,0.217673354431577,-20.1907110261055,0.119380783652655,,,-20.4322281587803,3.39406573260192
-20.4212501072951,3.62610301315811,-20.1907110261055,0.232496999952195,-20.1797329746203,0.125878638526106,,,-20.4212501072951,3.69484785582846
-20.4102720558099,3.93770008113073,-20.1797329746203,0.24799944822135,-20.1687549231351,0.132593915607109,,,-20.4102720558099,4.01332189016836
-20.3992940043247,4.26663656063947,-20.1687549231351,0.264185578163752,-20.1577768716499,0.139484415935063,,,-20.3992940043247,4.34966377461748
-20.3883159528394,4.61293394023305,-20.1577768716499,0.281014341720042,-20.1467988201646,0.146549989226247,,,-20.3883159528394,4.70391535755874
-20.3773379013542,4.9766961937858,-20.1467988201646,0.298487493077002,-20.1358207686794,0.15378286750991,,,-20.3773379013542,5.0762108151148
-20.366359849869,5.35780566753408,-20.1358207686794,0.31659368829714,-20.1248427171942,0.161182722095968,,,-20.366359849869,5.46645315362001
-20.3553817983838,5.75605475387637,-20.1248427171942,0.335331138865425,-20.113864665709,0.168747334102489,,,-20.3553817983838,5.8744542988276
-20.3444037468986,6.17125888283764,-20.113864665709,0.35469325613734,-20.1028866142238,0.176474964624915,,,-20.3444037468986,6.30005454738218
-20.3334256954134,6.60316980189186,-20.1028866142238,0.37467245040067,-20.0919085627385,0.184364418046596,,,-20.3334256954134,6.74303056875501
-20.3224476439281,7.05130733767385,-20.0919085627385,0.395259757432244,-20.0809305112533,0.192414802424668,,,-20.3224476439281,7.20291624575541
-20.3114695924429,7.51532235601411,-20.0809305112533,0.416445881125787,-20.0699524597681,0.200675552351923,,,-20.3114695924429,7.6793882045053
-20.3004915409577,7.99465242068315,-20.0699524597681,0.438292090741893,-20.0589744082829,0.209144542678546,,,-20.3004915409577,8.17189952034395
-20.2895134894725,8.48871695376063,-20.0589744082829,0.460783109841094,-20.0479963567977,0.217778238317176,,,-20.2895134894725,8.67988624113842
