X_s,Y_s,X_p,Y_p,X_d,Y_d,X_f,Y_f,X_sum,Y_sum
-22.2164635719829,0,-22.2164635719829,0,-22.2164635719829,0,-22.2164635719829,0,-22.2164635719829,0
-22.2054859789159,0,-22.2054859789159,0,-22.2054859789159,0,-22.2054859789159,0,-22.2054859789159,0
-21.129681858355,0.000124288700808611,-20.899152403949,0.000115415260727999,-20.8881748108821,0.000113049789706371,22.8575335609089,0,-21.129681858355,0.000125817084588915
-21.118704265288,0.000159358106638567,-20.8881748108821,0.000140335779259971,-20.8771972178151,0.000136651127138262,,,-21.118704265288,0.000161317740489929
-21.1077266722211,0.000203708091469915,-20.8771972178151,0.000170164362751579,-20.8662196247482,0.000165564433090285,,,-21.1077266722211,0.00020621309909244
-21.0967490791541,0.000259617524514043,-20.8662196247482,0.000207776119341746,-20.8552420316813,0.000199945092736006,,,-21.0967490791541,0.000262810052965692
-21.0857714860872,0.000329876467378944,-20.8552420316813,0.000252686388339667,-20.8442644386143,0.000239815280959093,,,-21.0857714860872,0.000333932973231574
-21.0747938930202,0.000417888357312155,-20.8442644386143,0.000304216455539237,-20.8332868455473,0.000286842185902296,,,-21.0747938930202,0.00042302714935953
-21.0638162999533,0.000527789582519299,-20.8332868455473,0.000365270927184199,-20.8223092524804,0.000342146635714247,,,-21.0638162999533,0.000534279834908196
-21.0528387068863,0.000664588714458375,-20.8223092524804,0.00043740351197827,-20.8113316594135,0.000406993697460401,,,-21.0528387068863,0.000672761191965525
-21.0418611138194,0.000834327803242306,-20.8113316594135,0.000522381062140046,-20.8003540663465,0.000483433306208308,,,-21.0418611138194,0.000844587570008199
-21.0308835207524,0.00116582285433791,-20.8003540663465,0.000623862643961685,-20.7893764732796,0.000572584694188864,,,-21.0308835207524,0.00118160033819749
-21.0199059276855,0.00145895644084365,-20.7893764732796,0.000742776510061022,-20.7783988802126,0.000675683761684942,,,-21.0199059276855,0.00147874528222413
-21.0089283346185,0.00182043072596817,-20.7783988802126,0.000880375655518309,-20.7674212871457,0.00079519508585303,,,-21.0089283346185,0.00184517893528509
-20.9979507415516,0.00226479404018505,-20.7674212871457,0.00104073941788584,-20.7564436940787,0.000933328028519507,,,-20.9979507415516,0.00229565495612046
-20.9869731484846,0.00280935523947662,-20.7564436940787,0.00122711249597739,-20.7454661010118,0.00109383303007754,,,-20.9869731484846,0.00284772740330225
-20.9759955554177,0.00347463080600401,-20.7454661010118,0.00144619375252561,-20.7344885079448,0.00127780186699516,,,-20.9759955554177,0.0035222045188842
-20.9650179623507,0.00428484796947755,-20.7344885079448,0.00169829863794787,-20.7235109148779,0.00148805556692705,,,-20.9650179623507,0.00434365942332748
-20.9540403692838,0.00538910711617389,-20.7235109148779,0.00198756285647854,-20.7125333218109,0.00172834116977483,,,-20.9540403692838,0.00546490660206812
-20.9430627762168,0.00661363766391582,-20.7125333218109,0.00232020077935476,-20.701555728744,0.00200216383326392,,,-20.9430627762168,0.00670697787262431
-20.9320851831499,0.00809300646482751,-20.701555728744,0.0027016787855611,-20.690578135677,0.00231331528176387,,,-20.9320851831499,0.00820762343387031
-20.9211075900829,0.00987476428681044,-20.690578135677,0.00313798593886339,-20.6796005426101,0.00266656566662115,,,-20.9211075900829,0.0100151130215826
-20.910129997016,0.0120141329518294,-20.6796005426101,0.00363751783478023,-20.6686229495431,0.00306511642957448,,,-20.910129997016,0.0121855086799994
-20.899152403949,0.0145749975700753,-20.6686229495431,0.00420419179018991,-20.6576453564762,0.00351500974039691,,,-20.899152403949,0.0147836738876474
-20.8881748108821,0.0176309801641762,-20.6576453564762,0.00484943530632629,-20.6466677634092,0.00401981502269281,,,-20.8881748108821,0.0178843657331425
-20.8771972178151,0.0212665924959097,-20.6466677634092,0.00557772429172074,-20.6356901703423,0.00458634493789387,,,-20.8771972178151,0.0215734079857995
-20.8662196247482,0.0256371071047329,-20.6356901703423,0.00640194494955582,-20.6247125772753,0.00521864027911539,,,-20.8662196247482,0.0260104476571649
-20.8552420316813,0.0308105307616764,-20.6247125772753,0.00732810905109734,-20.6137349842084,0.00592324305838173,,,-20.8552420316813,0.0312631622427521
-20.8442644386143,0.0368573055149651,-20.6137349842084,0.00836821517126317,-20.6027573911414,0.00670625999746033,,,-20.8442644386143,0.0374013372514634
-20.8332868455473,0.0439660092680617,-20.6027573911414,0.00953327506945369,-20.5917797980745,0.00757507019469227,,,-20.8332868455473,0.0446181223811482
-20.8223092524804,0.0522976136857965,-20.5917797980745,0.0108371953467507,-20.5808022050075,0.0085344420240418,,,-20.8223092524804,0.053077163833489
-20.8113316594135,0.0620326623117112,-20.5808022050075,0.0122884644350425,-20.5698246119406,0.0095927862001046,,,-20.8113316594135,0.0629620370713116
-20.8003540663465,0.0734321914361901,-20.5698246119406,0.0139040383052268,-20.5588470188736,0.0107555230432656,,,-20.8003540663465,0.07453948738636
