Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.68440944355753,-1.91053307188505,-1.68444255543098,-0.226090516454072,-1.91053307188505
-1.24859640485314,-1.47472003318066,-1.2486179070121,-0.226102126168558,-1.47472003318066
-0.755281661005454,-0.981405289332973,-0.755369668656564,-0.22603562067641,-0.981405289332973
-0.208740400162958,-0.434864028490477,-0.208753216576624,-0.226110811913853,-0.434864028490477
