Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.38833689891321,-7.98815451079711,-1.38833990409732,-6.59981460669979,-7.98815451079711
-0.891492207572841,-7.49130981945674,-0.891492497576395,-6.59981732188034,-7.49130981945674
-0.289503715388648,-6.88932132727254,-0.289506163842576,-6.59981516342997,-6.88932132727254
