Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.70205524120776,-1.92817886953527,-1.70209821637211,-0.226080653163163,-1.92817886953527
-1.22864481271621,-1.45476844104373,-1.22864754047791,-0.226120900565817,-1.45476844104373
-0.927769823731285,-1.1538934520588,-0.927784156887331,-0.226109295171474,-1.1538934520588
-0.492279701565185,-0.718403329892704,-0.492299249942137,-0.226104079950567,-0.718403329892704
