Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.80755624959314,-28.9282183038152,-2.10830799486322,-26.819910308952,-28.9282183038152
-1.34161004966834,-28.4622721038904,-1.64287599928206,-26.8193961046083,-28.4622721038904
-0.626910623179038,-27.7475726774011,-0.927770951656288,-26.8198017257448,-27.7475726774011
0.170940645430758,-26.9497214087913,-1.80718791269446,-25.1425334960968,-26.9497214087913
1.32879767800308,-25.7918643762189,-0.649454050304529,-25.1424103259144,-25.7918643762189
