2	7	0	0	100	78	0	0	0	0	1	 inf	23	1	4.5	25	31
1	7	0	0	100	78	0	0	0	0	1	 inf	23	1	4.5	25	31
1	7	0	0	100	78	0	0	0	0	1	 inf	23	1	4.5	25	17
2	7	0	0	100	78	0	0	0	0	1	 inf	23	1	4.5	25	31
1	8	0	0	47.79	27	3	28.31	26	3	4	1250	72	1	3.5	37	17
1	8	0	0	47.79	27	3	28.31	26	3	4	1250	72	1	3.5	37	31
1	8	0	0	49.76	26	3	33.55	27	3	4	1250	72	1	3.5	37	17
1	8	0	0	49.76	26	3	33.55	27	3	4	1250	72	1	3.5	37	31
1	8	0	0	66.6	27	3	33.3	27	2	4	1250	72	1	3.5	37	17
1	8	0	0	66.6	27	3	33.3	27	2	4	1250	72	1	3.5	37	31
2	7	0	0	100	29	2	0	0	0	13	500	72	9	8	25	2
2	7	0	0	100	29	2	0	0	0	13	500	72	9	8	25	19
2	8	0	0	100	58	4	0	0	0	7	 inf	75	9	8	25	2
2	0	0	0	100	78	0	0	0	0	1	4	97	9	8	25	2
1	7	0	0	100	26	3	0	0	0	4	150	72	1	3.6	45	31
1	7	0	0	100	26	3	0	0	0	4	150	72	1	3.6	45	17
2	0	0	0	75	78	0	25	46	0	8	11	72	1	4	30	31
1	15	0	0	100	26	3	0	0	0	1	 inf	23	17	6	55	6
2	0	0	0	100	78	0	0	0	0	7	3.3	23	10	5	25	22
2	0	0	0	100	78	0	0	0	0	7	3.3	23	10	5	25	8
1	16	0	0	100	29	2	0	0	0	1	500	93	1	4	25	31
1	16	0	0	100	29	2	0	0	0	1	500	93	1	4	25	17
1	16	0	0	100	29	2	0	0	0	7	40	72	9	7	25	31
1	16	0	0	100	29	2	0	0	0	7	40	72	9	7	25	17
1	7	16	0	100	29	2	0	0	0	7	40	13	9	7	25	31
1	7	16	0	100	29	2	0	0	0	7	40	13	9	7	25	17
1	7	16	0	100	29	2	0	0	0	3	50	97	1	4	25	31
1	7	16	0	100	29	2	0	0	0	3	50	97	1	4	25	17
1	7	8	16	100	29	2	0	0	0	7	10	17	1	4	25	31
1	7	8	16	100	29	2	0	0	0	7	10	17	1	4	25	17
1	14	0	0	50	29	2	50	27	2	7	2	68	1	4	25	31
1	14	0	0	50	29	2	50	27	2	7	2	68	1	4	25	17
1	7	16	0	100	29	2	0	0	0	14	45	98	1	4	40	31
1	7	16	0	100	29	2	0	0	0	14	45	98	1	4	40	17
1	8	16	0	100	29	2	0	0	0	6	600	99	1	4.4	25	31
1	8	16	0	100	29	2	0	0	0	6	600	99	1	4.4	25	17
1	8	0	0	100	22	4	0	0	0	8	70	72	1	3.5	40	31
1	8	0	0	100	22	4	0	0	0	8	70	72	1	3.5	40	17
1	16	0	0	100	29	2	0	0	0	8	 inf	72	1	4	25	31
1	16	0	0	100	29	2	0	0	0	8	 inf	72	1	4	25	17
1	16	0	0	100	27	2	0	0	0	1	3000	72	1	3.5	25	31
1	16	0	0	100	27	2	0	0	0	1	3000	72	1	3.5	25	17
1	7	16	0	100	29	2	0	0	0	7	30	16	2	3	35	31
1	7	16	0	100	29	2	0	0	0	7	30	16	2	3	35	17
1	7	16	0	100	42	4	0	0	0	9	100	55	1	4	25	31
1	7	16	0	100	42	4	0	0	0	9	100	55	1	4	25	17
1	7	16	0	100	29	2	0	13	3	1	28	68	1	3.8	25	31
1	7	16	0	100	29	2	0	13	3	1	28	68	1	3.8	25	17
2	8	0	0	100	28	2	0	0	0	1	20	0	6	7.4	25	6
1	0	0	0	80	79	0	20	78	0	8	72	96	9	4.5	37	31
1	0	0	0	80	79	0	20	78	0	8	72	79	9	4.5	37	31
1	0	0	0	80	79	0	20	78	0	8	72	96	9	4.5	37	5
1	0	0	0	80	79	0	20	78	0	8	72	79	9	4.5	37	5
1	0	0	0	80	79	0	20	78	0	8	72	96	9	4.5	37	23
1	0	0	0	85.47	79	0	14.53	78	0	8	72	96	9	4.5	37	23
1	0	0	0	90.91	79	0	9.09	78	0	8	72	96	9	4.5	37	23
1	0	0	0	80	79	0	20	78	0	1	40	6	12	5	25	31
1	0	0	0	80	79	0	20	78	0	1	40	6	12	5	25	17
2	0	0	0	100	29	0	0	0	0	1	 inf	23	19	7	37	23
2	7	0	0	100	79	0	0	0	0	1	1.72	0	1	5	25	31
2	7	0	0	100	79	0	0	0	0	1	1.72	53	1	5	25	31
2	7	8	0	100	79	0	0	0	0	1	1.72	49	1	5	25	31
2	7	8	0	100	79	0	0	0	0	1	1.72	101	1	5	25	31
2	7	15	0	100	29	2	0	0	0	12	 inf	14	7	6.7	25	1
1	0	0	0	74.25	27	2	25.75	25	2	1	500	72	1	5.5	25	31
1	0	0	0	58.82	25	2	41.18	27	2	9	 inf	72	1	4	35	31
2	0	0	0	58.82	25	2	41.18	27	2	9	 inf	72	1	4	35	17
2	8	0	0	40	27	3	40	29	2	4	607	72	1	4	40	31
2	8	0	0	85.5	58	4	14.5	58	3	7	9	72	1	4	25	31
2	8	0	0	85.5	58	4	14.5	58	3	7	15.1	75	1	4	25	31
2	8	0	0	85.5	58	4	14.5	58	3	7	40.2	75	1	4	25	31
2	8	15	0	85.5	58	4	14.5	58	3	7	27.2	82	1	4	25	31
2	8	15	0	85.5	58	4	14.5	58	3	7	31.7	82	1	4	25	31
1	8	0	0	85.5	58	4	14.5	58	3	7	9	72	1	4	25	31
1	8	0	0	85.5	58	4	14.5	58	3	7	15.1	75	1	4	25	17
1	8	0	0	85.5	58	4	14.5	58	3	7	15.1	75	1	4	25	31
1	8	0	0	85.5	58	4	14.5	58	3	7	40.2	75	1	4	25	31
1	8	15	0	85.5	58	4	14.5	58	3	7	27.2	82	1	4	25	17
1	8	15	0	85.5	58	4	14.5	58	3	7	27.2	82	1	4	25	31
1	8	15	0	85.5	58	4	14.5	58	3	7	31.7	82	1	4	25	31
1	0	0	0	100	77	0	0	0	0	1	2.5	28	1	3.5	25	31
1	8	0	0	100	58	4	0	0	0	1	100	34	3	4	25	31
1	8	0	0	100	58	4	0	0	0	1	14	34	3	7	25	31
2	8	0	0	100	58	4	0	0	0	1	5	75	3	4	25	31
1	8	0	0	100	58	4	0	0	0	1	12	75	3	4	25	31
2	8	0	0	100	58	4	0	0	0	1	5	75	3	5	25	31
1	8	0	0	100	58	4	0	0	0	1	5	75	3	6	25	31
1	8	0	0	100	58	4	0	0	0	1	5	75	3	7	25	31
1	16	0	0	100	26	2	0	0	0	1	50	32	9	7	26	31
1	16	0	0	100	26	2	0	0	0	1	50	32	9	7	26	17
1	16	0	0	100	23	5	0	0	0	10	500	72	13	4	25	5
1	16	0	0	100	23	5	0	0	0	10	500	72	13	4	25	17
1	7	0	0	100	44	0	0	0	0	13	6.2	97	13	4	22	31
1	7	0	0	100	44	0	0	0	0	13	6.2	97	13	4	22	17
1	7	0	0	100	78	0	0	0	0	13	5.6	97	13	4	22	31
1	7	0	0	100	78	0	0	0	0	13	5.6	97	13	4	22	17
1	7	16	0	74	78	0	26	78	2	1	1.87	10	13	4	37	31
1	7	16	0	74	78	0	26	78	2	1	1.87	10	13	4	37	17
1	16	0	0	85.47	79	0	14.53	78	0	8	68	96	9	4.5	30	31
1	16	0	0	85.47	79	0	14.53	78	0	8	68	96	9	4.5	30	31
1	16	0	0	80	79	0	20	78	0	8	68	96	9	4.5	30	31
1	16	0	0	80	79	0	20	78	0	8	68	96	9	4.5	30	31
1	8	0	0	66.7	26	2	33.3	26	3	1	30	72	13	3.5	40	31
1	8	0	0	66.7	26	2	33.3	26	3	1	30	72	13	3.5	40	17
1	8	0	0	66.7	26	2	33.3	26	3	1	180	23	13	4	25	31
1	8	0	0	66.7	26	2	33.3	26	3	1	180	23	13	4	25	17
1	7	0	0	100	30	2	0	0	0	16	130	23	13	4.5	25	31
1	7	0	0	100	30	2	0	0	0	16	130	23	13	4.5	25	17
1	7	0	0	100	46	0	0	0	0	16	22	97	13	4	25	31
1	7	0	0	100	46	0	0	0	0	16	22	97	13	4	25	17
1	7	0	0	63.8	46	0	36.2	78	0	16	22	97	13	4	25	31
1	7	0	0	63.8	46	0	36.2	78	0	16	22	97	13	4	25	17
1	7	0	0	100	78	0	0	0	0	16	22	97	13	4	25	31
1	7	0	0	100	78	0	0	0	0	16	22	97	13	4	25	17
1	8	0	0	100	58	4	0	0	0	8	100	72	0	5.6	25	17
1	8	0	0	100	58	4	0	0	0	8	100	72	19	5.6	25	9
1	8	0	0	100	58	4	0	0	0	8	100	72	19	5.6	25	24
1	0	0	0	100	79	0	0	0	0	1	5	62	10	3	25	17
1	0	0	0	100	79	0	0	0	0	1	5	62	10	4.5	25	17
1	0	0	0	100	79	0	0	0	0	1	5	62	10	5	25	17
1	0	0	0	100	79	0	0	0	0	1	5	62	10	6.5	25	17
1	0	0	0	100	79	0	0	0	0	1	5	62	10	8.5	25	17
1	0	0	0	80	29	0	20	13	3	9	80	23	9	3.5	60	17
1	0	0	0	80	29	0	20	13	3	9	80	23	9	3.5	60	31
1	7	34	0	100	29	2	0	0	0	9	58	72	13	5	21	17
1	7	34	0	100	29	2	0	0	0	9	58	72	13	5	21	31
1	7	34	0	100	29	2	0	0	0	1	40	96	2	4.56	25	17
1	7	34	0	100	29	2	0	0	0	1	40	96	2	4.56	25	31
1	7	34	0	100	29	2	0	0	0	9	58	72	10	7.4	21	16
1	7	34	0	100	29	2	0	0	0	9	58	72	10	7.4	21	17
1	7	34	0	100	29	2	0	0	0	9	246	72	10	7.4	21	16
1	7	34	0	100	29	2	0	0	0	9	246	72	10	7.4	21	17
1	7	34	0	100	29	2	0	0	0	3	149	54	10	7.4	21	16
1	7	34	0	100	29	2	0	0	0	3	149	54	10	7.4	21	17
1	16	0	0	100	42	4	0	0	0	9	100	72	13	4	25	31
1	16	0	0	100	42	4	0	0	0	9	100	72	13	4	25	17
1	7	8	0	60	47	0	40	29	0	9	36.4	99	13	3.8	35	31
2	7	8	0	60	47	0	40	29	0	9	36.4	99	13	3.8	35	17
1	7	8	0	100	47	0	0	0	0	9	10.2	99	13	3.8	35	31
1	7	8	0	100	47	0	0	0	0	9	10.2	99	13	3.8	35	17
1	7	8	0	100	29	1	0	0	0	9	22.7	99	13	3.8	35	31
1	7	8	0	100	29	1	0	0	0	9	22.7	99	13	3.8	35	17
1	7	0	0	100	29	0	0	0	0	1	100	4	9	3	25	31
1	7	0	0	100	29	0	0	0	0	1	100	4	9	3	25	17
1	7	0	0	100	79	0	0	0	0	1	25	47	13	3.8	40	31
1	7	0	0	100	79	0	0	0	0	1	25	47	13	3.8	40	17
1	7	0	0	100	79	0	0	0	0	9	25	47	13	3.8	40	31
1	7	0	0	100	79	0	0	0	0	9	25	47	13	3.8	40	17
1	7	0	0	100	79	0	0	0	0	9	25	47	13	3.8	40	31
1	7	0	0	100	79	0	0	0	0	9	25	47	13	3.8	40	17
1	7	0	0	100	79	0	0	0	0	1	25	28	13	3.8	40	31
1	7	0	0	100	79	0	0	0	0	1	25	28	13	3.8	40	17
1	7	16	0	50	79	0	50	47	0	1	11.4	10	13	3.6	37	31
1	7	0	0	100	79	0	0	0	0	1	275	23	13	4.5	25	31
1	7	0	0	100	79	0	0	0	0	1	275	23	13	4.5	25	31
1	7	0	0	100	79	0	0	0	0	1	275	23	13	4.5	25	17
1	8	0	0	100	23	5	0	0	0	8	100	72	10	7.4	25	16
1	8	0	0	100	23	5	0	0	0	8	100	72	10	7.4	25	17
2	8	14	0	100	42	6	0	0	0	8	250	72	10	7.4	25	16
2	8	14	0	100	42	6	0	0	0	8	250	72	10	7.4	25	17
2	7	8	0	100	26	3	0	0	0	3	10.5	94	13	4.6	25	31
2	7	8	0	100	26	3	0	0	0	3	10.5	94	13	4.6	25	17
1	8	0	0	66.7	27	3	33.3	27	2	3	20	72	13	5	25	31
1	8	0	0	66.7	27	3	33.3	27	2	3	20	72	13	5	25	17
1	7	8	16	66.7	27	3	33.3	27	2	1	7.2	72	13	3.6	25	31
1	7	8	16	66.7	27	3	33.3	27	2	1	7.2	72	13	3.6	25	17
1	7	8	16	66.7	26	3	33.3	26	2	1	8.1	72	13	3.6	25	31
1	7	8	16	66.7	26	3	33.3	26	2	1	8.1	72	13	3.6	25	17
1	7	0	0	100	77	0	0	0	0	1	1.5	97	10	4.5	25	31
1	7	0	0	100	77	0	0	0	0	1	1.5	97	10	4.5	25	17
1	7	16	0	100	79	0	0	0	0	1	2	10	13	3	40	31
1	7	16	0	100	79	0	0	0	0	1	2	10	13	3	40	17
1	7	8	15	100	26	3	0	0	0	6	6000	97	13	3.6	55	31
1	7	8	15	100	26	3	0	0	0	6	6000	97	13	3.6	55	17
1	0	0	0	90	78	0	10	46	0	1	40	87	9	4	15	31
1	0	0	0	90	78	0	10	46	0	1	40	87	9	4	15	17
1	7	0	0	100	42	4	0	0	0	1	1.38	72	10	6.6	25	31
1	7	0	0	100	42	4	0	0	0	1	1.38	72	10	6.6	25	17
1	7	0	0	100	42	4	0	0	0	1	14.5	23	10	6.6	25	31
1	7	0	0	100	42	4	0	0	0	1	14.5	23	10	6.6	25	17
1	8	53	0	100	83	3	0	0	0	9	40	72	18	7	25	6
1	8	53	0	98.99	83	3	1.01	79	0	9	40	72	18	7	25	6
1	8	53	0	83.98	83	3	16.02	79	0	9	40	72	18	7	25	6
1	8	17	53	79.12	83	3	20.88	79	0	9	50	72	18	7	25	6
1	16	0	0	100	23	4	0	0	0	9	4500	72	13	4	25	31
1	16	0	0	100	23	4	0	0	0	9	4500	72	13	4	25	17
1	16	0	0	66.7	26	3	33.3	26	2	1	76	30	19	6.78	25	31
1	16	0	0	66.7	26	3	33.3	26	2	1	76	30	19	6.78	25	17
1	16	0	0	100	74	4	0	0	0	9	95	72	17	6.9	60	31
1	16	0	0	100	74	4	0	0	0	9	95	72	17	6.9	60	17
1	16	0	0	100	42	4	0	0	0	9	100	72	17	6.9	30	31
1	16	0	0	100	42	4	0	0	0	9	100	72	17	6.9	30	17
1	16	0	0	47.54	26	3	42.62	29	1	1	12	70	13	4.2	25	31
1	16	0	0	47.54	26	3	42.62	29	1	1	12	70	13	4.2	25	31
1	7	8	0	100	29	2	0	0	0	3	200	97	13	4.5	25	31
1	7	8	0	100	29	2	0	0	0	3	200	97	13	4.5	25	17
1	7	8	0	66.67	29	2	33.33	58	4	9	7500	72	9	3	25	31
1	7	8	0	66.67	29	2	33.33	58	4	9	7500	72	9	3	25	17
1	8	0	0	61.29	42	6	38.71	26	3	6	2000	72	10	4	25	31
1	8	0	0	61.29	42	6	38.71	26	3	6	2000	72	10	4	25	17
1	0	0	0	100	29	0	0	0	0	1	2	116	10	6	30	31
1	0	0	0	100	29	0	0	0	0	1	2	116	10	6	30	17
1	7	0	0	100	29	0	0	0	0	1	1	17	10	6	30	31
1	7	0	0	100	29	0	0	0	0	1	1	17	10	6	30	17
1	8	0	0	66.7	26	3	33.3	30	2	1	200	80	13	4	40	31
1	8	0	0	66.7	26	3	33.3	30	2	1	200	80	13	4	40	17
1	16	0	0	100	26	2	0	0	0	8	150	97	13	4	25	31
1	16	0	0	100	26	2	0	0	0	8	150	97	13	4	25	17
1	34	0	0	100	26	2	0	0	0	1	6	97	13	4	25	31
1	34	0	0	100	26	2	0	0	0	1	6	97	13	4	25	17
1	8	35	0	100	83	3	0	0	0	1	1500	72	13	4	40	31
1	8	35	0	100	83	3	0	0	0	1	1500	72	13	4	40	17
1	0	0	0	50	26	0	50	27	0	1	12.8	97	13	4	35	31
1	0	0	0	50	26	0	50	27	0	1	12.8	97	13	4	35	17
1	0	0	0	100	26	0	0	0	0	1	12.8	97	13	3.5	45	31
1	0	0	0	100	26	0	0	0	0	1	12.8	97	13	3.5	45	17
1	0	0	0	100	27	0	0	0	0	1	12.8	97	13	3.5	45	31
2	0	0	0	100	27	0	0	0	0	1	12.8	97	13	3.5	45	17
2	8	0	0	100	23	4	0	0	0	8	103.1	72	13	5	25	31
2	8	0	0	100	23	4	0	0	0	8	103.1	72	13	5	25	17
2	8	0	0	66.7	26	3	33.3	26	2	1	8	47	10	4	40	31
1	8	0	0	66.7	26	3	33.3	26	2	1	8	47	10	4	40	17
2	7	14	17	100	26	3	0	0	0	1	100	104	10	7.4	40	31
1	7	14	17	100	26	3	0	0	0	1	100	104	10	7.4	40	17
1	8	0	0	66.7	27	3	33.3	27	2	9	1160	11	12	4.4	40	31
2	8	0	0	66.7	27	3	33.3	27	2	9	1160	11	12	4.4	40	17
2	8	0	0	100	58	4	0	0	0	3	11	72	13	4	45	31
2	8	0	0	100	58	4	0	0	0	3	11	72	13	4	45	17
2	5	7	0	100	78	0	0	0	0	1	22.5	16	13	4	25	31
2	5	7	0	100	78	0	0	0	0	1	22.5	16	13	4	25	17
2	7	16	0	66.7	47	0	33.3	74	4	9	1000	17	13	4	25	31
2	7	0	0	66.7	47	0	33.3	74	4	9	1000	17	13	4	25	17
2	7	0	0	100	74	4	0	0	0	9	1000	72	13	4	25	31
2	16	0	0	100	74	4	0	0	0	9	1000	72	13	4	25	17
2	7	0	0	100	47	0	0	0	0	1	1.6	17	13	4	25	31
1	7	0	0	100	47	0	0	0	0	1	1.6	17	13	4	25	17
1	7	0	0	75	46	0	25	26	3	17	17	25	13	3.62	37	5
1	7	0	0	75	46	0	25	26	3	17	17	25	13	3.62	37	17
1	0	0	0	100	74	4	0	0	0	8	175	72	1	4	25	31
1	0	0	0	100	74	4	0	0	0	8	175	72	1	4	25	17
1	0	0	0	100	78	0	0	0	0	1	30	28	9	7	25	26
1	8	0	0	92.202	25	4	7.798	78	0	1	250	28	13	4	25	31
1	8	0	0	100	25	4	0	0	0	9	100	72	13	4	25	31
1	0	0	0	100	78	0	0	0	0	1	45	28	13	4	25	31
1	7	0	0	75.75	44	0	24.25	42	4	1	206	6	9	4	25	17
1	8	0	0	66.7	26	3	33.3	25	2	13	150	72	14	4	28	31
1	7	8	0	100	25	4	0	0	0	1	4.5	17	13	4	35	23
1	7	8	0	100	25	4	0	0	0	1	4.5	17	13	4	35	17
1	7	8	0	100	25	4	0	0	0	1	4.5	17	13	4	35	31
1	7	16	0	100	78	0	0	0	0	1	1	65	13	3	25	31
1	16	0	0	86.21	79	0	13.79	78	0	8	65	96	9	4.5	30	31
1	16	0	0	84.53	79	0	13.79	78	0	8	65	96	9	4.5	30	31
1	16	0	0	75.58	79	0	12.21	78	0	8	65	96	9	4.5	30	31
1	0	0	0	66.7	80	2	33.3	10	3	1	9	28	13	4	40	31
1	8	15	0	100	47	1	0	0	0	3	1600	72	13	6	20	31
1	8	15	0	100	47	1	0	0	0	3	1600	72	13	4.5	50	23
1	8	15	0	51.15	47	1	48.85	47	0	3	1600	72	13	6	20	31
2	8	15	0	51.15	47	1	48.85	47	0	3	1600	72	13	4.5	50	23
1	8	15	0	100	47	1	0	0	0	1	10	73	13	4	25	31
2	8	15	0	100	47	1	0	0	0	1	10	73	13	4	25	17
1	0	0	0	54.35	46	0	45.66	28	2	1	40	28	13	5	25	31
1	0	0	0	54.35	46	0	45.66	28	2	1	40	28	13	5	25	17
1	8	0	0	66.7	26	3	33.3	12	2	1	220	80	13	4	45	31
1	8	0	0	66.7	26	3	33.3	12	2	1	220	80	13	4	45	5
1	8	0	0	66.7	26	3	33.3	12	2	1	220	80	13	4	45	17
1	8	0	0	66.7	26	3	33.3	28	2	1	200	80	13	4	45	31
1	8	0	0	66.7	26	3	33.3	28	2	1	200	80	13	4	45	5
1	8	0	0	66.7	26	3	33.3	28	2	1	200	80	13	4	45	17
2	8	0	0	50	46	0	33.33	26	3	1	9	47	13	4	40	31
1	8	0	0	50	46	0	33.33	26	3	1	9	47	13	4	40	17
1	7	0	0	5.84	46	0	94.16	77	0	3	19.2	97	13	4	22	31
1	7	0	0	5.84	46	0	94.16	77	0	3	19.2	97	13	4	22	17
1	7	0	0	16.04	46	0	83.96	77	0	3	8.4	97	13	4	22	31
1	7	0	0	16.04	46	0	83.96	77	0	3	8.4	97	13	4	22	17
1	7	0	0	2.15	46	0	97.85	77	0	3	52.2	97	13	4	22	31
1	7	0	0	2.15	46	0	97.85	77	0	3	52.2	97	13	4	22	17
1	7	0	0	100	46	0	0	0	0	3	18	97	13	4	22	31
1	7	0	0	100	46	0	0	0	0	3	18	97	13	4	22	17
1	8	0	0	66.7	27	3	66.7	27	3	1	100	72	13	4	37	31
1	8	0	0	66.7	27	3	66.7	27	3	1	100	72	13	4	37	17
1	8	0	0	66.7	27	3	66.7	27	3	1	100	72	13	4	37	31
1	8	0	0	100	77	0	0	0	0	1	24.05	72	9	4	25	17
1	8	0	0	100	77	0	0	0	0	1	24.05	72	9	4	25	31
1	8	16	0	63.4	26	3	31.7	26	2	1	10	35	14	4.4	25	31
1	8	16	0	63.4	26	3	31.7	26	2	1	10	35	14	4.4	25	17
1	8	16	0	66.7	26	3	33.3	26	2	1	10	35	14	4.4	25	31
1	8	16	0	66.7	26	3	33.3	26	2	1	10	35	14	4.4	25	17
1	7	8	0	62.33	26	3	31.17	26	2	1	35	74	9	5.2	25	31
1	7	8	0	62.33	26	3	31.17	26	2	1	6	74	9	5.2	25	31
1	7	0	0	64.65	78	0	35.35	46	0	1	4	74	9	5.2	25	31
1	7	8	0	66.7	26	3	33.3	26	2	1	10	74	9	5.2	25	31
1	8	0	0	100	22	4	0	0	0	1	20	25	13	4	30	31
1	7	8	0	55.14	25	4	44.86	23	5	8	200	38	10	7.4	25	16
1	7	8	0	55.14	25	4	44.86	23	5	8	200	38	10	7.4	25	17
1	0	0	0	100	78	0	0	0	0	6	 inf	52	13	4.4	25	31
1	0	0	0	100	78	0	0	0	0	6	 inf	52	13	4.4	25	17
1	0	0	0	100	46	0	0	0	0	7	 inf	52	13	4.4	25	31
1	0	0	0	100	46	0	0	0	0	7	 inf	52	13	4.4	25	17
1	0	0	0	84.87	78	0	15.13	46	0	7	16	52	13	4.4	25	31
1	0	0	0	84.87	78	0	15.13	46	0	7	16	52	13	4.4	25	17
1	0	0	0	75	78	0	25	46	0	7	 inf	52	13	4.4	25	31
1	0	0	0	75	78	0	25	46	0	7	 inf	52	13	4.4	25	17
1	0	0	0	75	78	0	25	46	0	6	 inf	52	13	4.4	25	31
1	0	0	0	75	78	0	25	46	0	6	 inf	52	13	4.4	25	17
2	8	0	0	66.7	26	3	33.3	26	2	1	500	72	13	4.5	25	31
2	7	8	0	66.7	26	3	33.3	26	2	1	500	8	13	4.5	25	31
2	7	8	0	66.7	26	3	33.3	26	2	1	500	61	13	4.5	25	31
2	8	0	0	66.7	26	3	33.3	26	2	1	500	72	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	8	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	61	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	86	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	3	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	64	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	63	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	115	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	102	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	110	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	91	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	113	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	112	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	44	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	43	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	1	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	13	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	5	13	4.5	25	17
1	7	8	0	66.7	26	3	33.3	26	2	1	500	11	13	4.5	25	17
1	8	16	0	66.7	26	3	33.3	26	2	1	500	2	13	4.5	25	17
1	8	16	0	66.7	26	3	33.3	26	2	1	500	66	13	4.5	25	17
1	8	0	0	100	58	4	0	0	0	1	5	28	13	4	25	5
1	8	0	0	100	58	4	0	0	0	1	5	28	13	4	25	31
1	7	9	0	100	58	4	0	0	0	1	5	40	13	4	25	5
1	7	9	0	100	58	4	0	0	0	1	5	40	13	4	25	31
1	0	0	0	100	78	0	0	0	0	1	2.5	28	10	5	25	31
1	0	0	0	100	78	0	0	0	0	1	2.5	28	10	5	25	17
1	8	0	0	66.7	26	3	33.3	26	2	1	34.4	28	13	4	25	31
1	8	0	0	66.7	26	3	33.3	26	2	1	34.4	28	13	4	25	5
1	8	0	0	66.7	26	3	33.3	26	2	1	42.1	24	13	4	25	31
1	8	0	0	66.7	26	3	33.3	26	2	1	42.1	24	13	4	25	5
1	7	8	16	66.7	26	3	33.3	26	2	1	40.6	59	13	4	25	31
1	7	8	16	66.7	26	3	33.3	26	2	1	40.6	59	13	4	25	5
1	7	8	0	66.7	26	3	33.3	26	2	1	40.1	45	13	4	25	31
1	7	8	0	66.7	26	3	33.3	26	2	1	40.1	45	13	4	25	5
1	7	8	0	66.7	26	3	33.3	26	2	1	46.2	88	13	4	25	31
1	7	8	0	66.7	26	3	33.3	26	2	1	46.2	88	13	4	25	5
1	7	8	0	66.7	26	3	33.3	26	2	1	43.7	84	13	4	25	31
1	7	8	0	66.7	26	3	33.3	26	2	1	43.7	84	13	4	25	5
1	8	0	0	40.28	26	3	20.14	26	2	1	11.5	72	13	4	40	31
