Total_energy,Adsorption_energy,Rigid_adsorption_energy,Deformation_energy,dEad/dNi
-1.38509143676418,-7.98490904864808,-1.3850924775285,-6.59981657111958,-7.98490904864808
-0.817167078094974,-7.41698468997887,-0.817170151388142,-6.59981453859073,-7.41698468997887
-0.246979823566932,-6.84679743545083,-0.246986718402001,-6.59981071704883,-6.84679743545083
